movie_id,title,tags
10312,Patch Adams,"meet patch adams, a doctor who doesn't look, act or think like ani doctor you'v met before. for patch, humor is the best medicine, and he' will to do just anyth to make hi patient laugh - even if it mean risk hi own career. comedi drama nurs hospit doctor laughter robinwilliam philipseymourhoffman bobgunton tomshadyac"
4512,The Assassination of Jesse James by the Coward Robert Ford,"outlaw jess jame is rumor be the 'fastest gun in the west'. an eager recruit into james' notori gang, robert ford eventu grow jealou of the fame outlaw and, when robert and hi brother sens an opportun to kill james, their murder action elev their target to near mythic status. action drama western kill admir hold-uprobberi toshootdead idol missouri media jessejam cowardli famili coward bradpitt caseyaffleck samshepard andrewdominik"
1578,Raging Bull,"when jake lamotta step into a box ring and obliter hi opponent, he' a prizefighter. but when he treat hi famili and friend the same way, he' a tick time bomb, readi to go off at ani moment. though lamotta want hi family' love, someth alway seem to come between them. perhap it' hi violent bout of paranoia and jealousy. thi kind of rage help make him a champ, but in real life, he wind up in the ring alone. drama transport jealousi violenthusband paranoia boxer biographi fistfight brokennos sport domesticviol extremeviol over-the-hillfight robertdeniro joepesci cathymoriarti martinscorses"
107811,21 & Over,"brilliant student jeff chang ha the most import interview of hi life tomorrow. but today is still hi birthday, what start off as a casual celebr with friend evolv into a night of debaucheri that risk to derail hi life plan. comedi alcohol birthday debaucheri milestel skylarastin justinchon jonluca"
2252,Eastern Promises,a russian teenag live in london who die dure childbirth leav clue to a midwif in her journal that could tie her child to a rape involv a violent russian mob family. thriller crime mysteri londonengland gay malenud femalenud fathersonrelationship sex jealousi underworld undercov hitman russian diari humantraffick midwif murder motherdaughterrelationship orphan gangster motorcycl bathhous naomiwatt viggomortensen vincentcassel davidcronenberg
10022,The Pacifier,disgrac navi seal shane wolf is hand a new assignment: protect the five plummer kid from enemi of their recent deceas father -- a govern scientist whose top-secret experi remain hidden in the kids' house. action comedi drama famili thriller bodybuild children bodyguard scientist famili u.s.soldi deathofhusband malenanni vindiesel laurengraham faithford adamshankman
97367,The Place Beyond the Pines,"a motorcycl stunt rider consid commit a crime in order to provid for hi wife and child, an act that put him on a collis cours with a cop-turned-politician. drama crime corrupt fathersonrelationship carniv mechan motorcycl bankrobberi ryangosl bradleycoop evamend derekcianfr"
9693,Children of Men,"in 2027, in a chaotic world in which human can no longer procreate, a former activist agre to help transport a miracul pregnant woman to a sanctuari at sea, where her child' birth may help scientist save the futur of humankind. drama action thriller sciencefict policest hippi rebel miracl futur dystopia chao age childless faith surviv birth die cliveowen michaelcain juliannemoor alfonsocuarón"
309809,The Little Prince,"base on the best-sel book 'the littl prince', the movi tell the stori of a littl girl that live with resign in a world where effici and work are the onli dogmas. everyth will chang when accident she discov her neighbor that will tell her about the stori of the littl princ that he onc met. adventur anim fantasi philosophi utopia airplan adventur dystopia littleboy growingup neighbor motherdaughterrelationship school oldman littlegirl crazi basedonchildren'sbook stori socialdiffer 3d jeffbridg rachelmcadam paulrudd markosborn"
4248,Scary Movie 2,"while the origin parodi slasher flick like scream, keenen ivori wayans' sequel to scari movi take comed aim at haunt hous movies. a group of student visit a mansion call ""hell house,"" and murder high jink ensue. comedi sex exorc secretdoor annafari marlonwayan jamesdebello keenenivorywayan"
87818,Movie 43,"the film is compos of multipl comedi short present through an overarch segment titl ""the pitch"", in which charli wessler, a mad screenwriter, is attempt to pitch a script to film execut griffin schraeder. after reveal sever of the stori in hi script, wessler becom agit when schraeder dismiss hi outrag ideas, and he pull a gun on him and forc him to listen to multipl other stori befor make schraeder consult hi manager, bob mone, to purchas the film. comedi slapstick ensemblecast duringcreditssting womandirector lax annafari emmaston halleberri griffindunn"
634,Bridget Jones's Diary,"a chaotic bridget jone meet a snobbish lawyer, and he soon enter her world of imperfections. comedi romanc drama holiday londonengland england alcohol sex lovesick telecast birthday christmasparti newsbroadcast sexualfrustr diari cigarett daughter motherdaughterrelationship lawyer report extramaritalaffair duringcreditssting womandirector christma renéezellweg colinfirth hughgrant sharonmaguir"
284293,Still Alice,"alic howland, happili marri with three grown children, is a renown linguist professor who start to forget words. when she receiv a devast diagnosis, alic and her famili find their bond tested. drama mother professor ill juliannemoor alecbaldwin kristenstewart richardglatz"
319,True Romance,"clarenc marri hooker alabama, steal cocain from her pimp, and tri to sell it in hollywood, while the owner of the coke tri to reclaim it. action thriller crime romanc fathersonrelationship filmproduc mexicanstandoff lossoffath cocain love mafia losangel drug illegalprostitut gunviol christianslat patriciaarquett michaelrapaport tonyscott"
4553,The Machinist,"the machinist is the stori of trevor reznik, a lathe-oper who is die of insomnia. in a machin shop, occup hazard are bad enough under normal circumstances; yet for trevor the risk are compound by fatigue. trevor ha lost the abil to sleep. thi is no ordinari insomnia... thriller drama factori insomnia postit machinist cleaningbathroomtil osha taunt manhol onearmedman torment departmentofmotorvehicl mother'sday losingweight oldphotograph dostoevski christianbal jenniferjasonleigh aitanasánchez-gijón bradanderson"
4233,Scream 2,"two year after the terrifi event that occur in woodsboro, sidney is now attend windsor colleg in cincinnati, and gale weathers' best sell book on sidney' life ha now been made into a major motion picture. when two colleg student are kill in a theatr while watch the new film 'stab', sidney know deep down that histori is repeat itself. horror mysteri filmfestiv slaughter slasher davidarquett nevecampbel courteneycox wescraven"
81796,Lockout,"set in the near future, lockout follow a fals convict ex-govern agent , whose one chanc at obtain freedom lie in the danger mission of rescu the president' daughter from riot convict at an outer space maximum secur prison. action thriller sciencefict usapresid antihero dementia futur space convict interrog spacest collisioninspac year2079 guypearc maggiegrac josephgilgun stephenst.leg"
783,Gandhi,"in the earli year of the 20th century, mohanda k. gandhi, a british-train lawyer, forsak all worldli possess to take up the caus of indian independence. face with arm resist from the british government, gandhi adopt a polici of 'passiv resistance', endeavour to win freedom for hi peopl without resort to bloodshed. drama histori muslim indianlead demonstr worldwarii imprison releasefromprison southafrica braveri hungerstrik coloni morningpray hindu independ britisharmi politicalnegoti confer nonviolentresist apartheid britishempir protest independencemov bombayindia strike freedom prayer worldreligion hinduism mahatmagandhi calcutta benkingsley candicebergen edwardfox richardattenborough"
41446,Scream 4,"sidney prescott, now the author of a self-help book, return home to woodsboro on the last stop of her book tour. there she reconnect with sheriff dewey and gale, who are now married, as well as her cousin jill and her aunt kate. unfortunately, sidney' appear also bring about the return of ghostface, put sidney, gale, and dewey, along with jill, her friends, and the whole town of woodsboro in danger. horror mysteri sheriff book knife horror rescu author maskedkil hospit corps davidarquett nevecampbel courteneycox wescraven"
